name,chr,size_mb,src
sim_0023,2,113.167091,RTIGER (r=8)
sim_0023,5,7.932134,RTIGER (r=8)
sim_0023,7,1.102827,RTIGER (r=8)
sim_0023,10,111.135405,RTIGER (r=8)
sim_0024,1,10.349699,RTIGER (r=8)
sim_0024,3,14.422686,RTIGER (r=8)
sim_0024,3,33.978152,RTIGER (r=8)
sim_0024,3,14.804463,RTIGER (r=8)
sim_0024,6,96.897484,RTIGER (r=8)
sim_0024,7,10.646516,RTIGER (r=8)
sim_0024,8,2.418124,RTIGER (r=8)
sim_0024,9,1.612158,RTIGER (r=8)
sim_0025,1,9.967947,RTIGER (r=8)
sim_0025,1,10.180031,RTIGER (r=8)
sim_0025,2,114.185085,RTIGER (r=8)
sim_0025,2,1.060411,RTIGER (r=8)
sim_0025,3,6.617468,RTIGER (r=8)
sim_0025,5,1.95122,RTIGER (r=8)
sim_0025,5,2.92683,RTIGER (r=8)
sim_0025,6,85.782274,RTIGER (r=8)
sim_0025,6,49.551779,RTIGER (r=8)
sim_0025,8,4.199899,RTIGER (r=8)
sim_0025,9,19.473161,RTIGER (r=8)
sim_0025,10,29.692666,RTIGER (r=8)
sim_0026,1,16.500134,RTIGER (r=8)
sim_0026,1,0.339334,RTIGER (r=8)
sim_0026,1,0.721086,RTIGER (r=8)
sim_0026,2,17.348328,RTIGER (r=8)
sim_0026,4,2.460226,RTIGER (r=8)
sim_0027,1,20.869064,RTIGER (r=8)
sim_0027,2,4.241645,RTIGER (r=8)
sim_0027,3,2.375501,RTIGER (r=8)
sim_0027,4,14.422011,RTIGER (r=8)
sim_0027,4,41.993502,RTIGER (r=8)
sim_0027,5,18.027575,RTIGER (r=8)
sim_0027,5,8.356311,RTIGER (r=8)
sim_0027,6,38.563842,RTIGER (r=8)
sim_0027,7,2.332902,RTIGER (r=8)
sim_0027,7,65.406085,RTIGER (r=8)
sim_0027,7,8.016699,RTIGER (r=8)
sim_0027,8,4.115052,RTIGER (r=8)
sim_0027,8,97.827944,RTIGER (r=8)
sim_0027,9,7.93351,RTIGER (r=8)
sim_0027,9,8.188061,RTIGER (r=8)
sim_0027,10,0.678689,RTIGER (r=8)
sim_0028,2,31.685089,RTIGER (r=8)
sim_0028,3,106.897557,RTIGER (r=8)
sim_0028,3,11.241211,RTIGER (r=8)
sim_0028,4,13.700911,RTIGER (r=8)
sim_0028,5,137.773097,RTIGER (r=8)
sim_0028,5,25.790037,RTIGER (r=8)
sim_0028,7,1.781488,RTIGER (r=8)
sim_0028,8,62.828788,RTIGER (r=8)
sim_0028,10,138.749584,RTIGER (r=8)
sim_0029,1,17.34847,RTIGER (r=8)
sim_0029,2,200.120814,RTIGER (r=8)
sim_0029,4,111.516077,RTIGER (r=8)
sim_0029,6,83.788324,RTIGER (r=8)
sim_0029,6,3.903051,RTIGER (r=8)
sim_0029,10,1.654306,RTIGER (r=8)
sim_0029,10,6.871731,RTIGER (r=8)
sim_0030,3,33.257018,RTIGER (r=8)
sim_0030,4,87.083494,RTIGER (r=8)
sim_0030,5,107.444352,RTIGER (r=8)
sim_0030,6,8.187923,RTIGER (r=8)
sim_0030,6,53.200282,RTIGER (r=8)
sim_0030,6,2.927289,RTIGER (r=8)
sim_0030,7,2.332902,RTIGER (r=8)
sim_0030,7,10.222352,RTIGER (r=8)
sim_0030,9,9.418392,RTIGER (r=8)
sim_0030,9,47.219235,RTIGER (r=8)
sim_0031,1,14.03996,RTIGER (r=8)
sim_0031,1,11.028368,RTIGER (r=8)
sim_0031,1,13.191623,RTIGER (r=8)
sim_0031,3,39.747227,RTIGER (r=8)
sim_0031,3,2.375501,RTIGER (r=8)
sim_0031,4,10.180243,RTIGER (r=8)
sim_0031,4,119.363348,RTIGER (r=8)
sim_0031,4,3.647921,RTIGER (r=8)
sim_0031,5,2.969248,RTIGER (r=8)
sim_0031,7,2.248069,RTIGER (r=8)
sim_0031,7,21.929277,RTIGER (r=8)
sim_0031,8,8.357375,RTIGER (r=8)
sim_0031,9,66.649971,RTIGER (r=8)
sim_0032,1,33.76377,RTIGER (r=8)
sim_0032,2,91.704367,RTIGER (r=8)
sim_0032,3,72.155851,RTIGER (r=8)
sim_0032,5,4.623543,RTIGER (r=8)
sim_0032,5,9.034997,RTIGER (r=8)
sim_0032,9,7.551684,RTIGER (r=8)
sim_0032,9,13.830611,RTIGER (r=8)
sim_0032,10,25.281184,RTIGER (r=8)
sim_0033,1,26.595331,RTIGER (r=8)
sim_0033,3,11.453309,RTIGER (r=8)
sim_0033,4,138.239214,RTIGER (r=8)
sim_0033,5,6.108167,RTIGER (r=8)
sim_0033,7,18.748048,RTIGER (r=8)
sim_0033,8,81.537428,RTIGER (r=8)
sim_0033,9,2.672787,RTIGER (r=8)
sim_0033,10,1.399797,RTIGER (r=8)
sim_0034,1,117.961112,RTIGER (r=8)
sim_0034,3,61.084318,RTIGER (r=8)
sim_0034,3,17.689001,RTIGER (r=8)
sim_0034,4,39.236353,RTIGER (r=8)
sim_0034,5,153.849452,RTIGER (r=8)
sim_0034,5,2.417816,RTIGER (r=8)
sim_0035,1,64.982533,RTIGER (r=8)
sim_0035,2,20.487146,RTIGER (r=8)
sim_0035,4,13.319151,RTIGER (r=8)
sim_0035,4,125.34424,RTIGER (r=8)
sim_0035,5,3.944858,RTIGER (r=8)
sim_0035,6,0.593943,RTIGER (r=8)
sim_0035,6,6.957613,RTIGER (r=8)
sim_0035,7,9.628522,RTIGER (r=8)
sim_0035,10,84.751351,RTIGER (r=8)
sim_0036,2,8.440874,RTIGER (r=8)
sim_0036,4,11.919367,RTIGER (r=8)
sim_0036,4,41.060313,RTIGER (r=8)
sim_0036,5,32.492054,RTIGER (r=8)
sim_0036,6,1.569705,RTIGER (r=8)
sim_0036,6,4.115173,RTIGER (r=8)
sim_0036,6,13.787952,RTIGER (r=8)
sim_0036,8,2.50297,RTIGER (r=8)
sim_0036,8,19.811643,RTIGER (r=8)
sim_0036,9,0.466677,RTIGER (r=8)
sim_0036,9,1.612157,RTIGER (r=8)
sim_0036,9,16.588249,RTIGER (r=8)
sim_0037,1,16.457717,RTIGER (r=8)
sim_0037,1,26.977083,RTIGER (r=8)
sim_0037,2,36.520564,RTIGER (r=8)
sim_0037,3,166.539607,RTIGER (r=8)
sim_0037,4,148.461875,RTIGER (r=8)
sim_0037,5,3.987276,RTIGER (r=8)
sim_0037,5,32.916232,RTIGER (r=8)
sim_0037,6,9.96975,RTIGER (r=8)
sim_0037,7,36.223603,RTIGER (r=8)
sim_0037,7,1.526991,RTIGER (r=8)
sim_0037,8,93.03412,RTIGER (r=8)
sim_0037,9,2.078834,RTIGER (r=8)
sim_0037,10,52.386346,RTIGER (r=8)
sim_0038,1,9.628613,RTIGER (r=8)
sim_0038,2,10.985861,RTIGER (r=8)
sim_0038,3,0.848394,RTIGER (r=8)
sim_0038,4,3.266161,RTIGER (r=8)
sim_0038,4,22.099611,RTIGER (r=8)
sim_0038,4,3.223743,RTIGER (r=8)
sim_0038,5,2.16331,RTIGER (r=8)
sim_0038,5,162.375436,RTIGER (r=8)
sim_0038,6,115.946071,RTIGER (r=8)
sim_0038,7,14.972988,RTIGER (r=8)
sim_0038,8,4.454438,RTIGER (r=8)
sim_0038,10,19.681996,RTIGER (r=8)
sim_0039,1,28.419254,RTIGER (r=8)
sim_0039,2,1.696658,RTIGER (r=8)
sim_0039,4,4.19935,RTIGER (r=8)
sim_0039,8,7.975566,RTIGER (r=8)
sim_0039,10,1.823978,RTIGER (r=8)
sim_0039,10,38.303538,RTIGER (r=8)
sim_0040,1,26.849833,RTIGER (r=8)
sim_0040,2,3.690232,RTIGER (r=8)
sim_0040,3,2.54518,RTIGER (r=8)
sim_0040,3,0.975652,RTIGER (r=8)
sim_0040,5,34.443275,RTIGER (r=8)
sim_0040,6,11.9637,RTIGER (r=8)
sim_0040,7,176.579462,RTIGER (r=8)
sim_0040,8,92.779581,RTIGER (r=8)
sim_0040,8,33.387074,RTIGER (r=8)
sim_0041,1,21.038731,RTIGER (r=8)
sim_0041,1,49.076234,RTIGER (r=8)
sim_0041,2,15.948585,RTIGER (r=8)
sim_0041,3,34.19025,RTIGER (r=8)
sim_0041,4,13.488821,RTIGER (r=8)
sim_0041,5,0.636268,RTIGER (r=8)
sim_0041,5,6.023331,RTIGER (r=8)
sim_0041,6,53.073009,RTIGER (r=8)
sim_0041,8,1.484813,RTIGER (r=8)
sim_0041,9,7.000156,RTIGER (r=8)
sim_0041,10,2.502667,RTIGER (r=8)
sim_0041,10,5.896115,RTIGER (r=8)
sim_0042,6,10.818239,RTIGER (r=8)
sim_0042,7,0.933161,RTIGER (r=8)
sim_0042,8,20.151029,RTIGER (r=8)
sim_0042,9,20.830768,RTIGER (r=8)
sim_0043,1,16.118383,RTIGER (r=8)
sim_0043,1,15.270047,RTIGER (r=8)
sim_0043,1,9.458946,RTIGER (r=8)
sim_0043,2,17.433161,RTIGER (r=8)
sim_0043,3,10.647336,RTIGER (r=8)
sim_0043,4,135.694154,RTIGER (r=8)
sim_0043,5,174.549351,RTIGER (r=8)
sim_0043,7,2.290485,RTIGER (r=8)
sim_0043,8,14.76328,RTIGER (r=8)
sim_0044,2,8.313625,RTIGER (r=8)
sim_0044,2,26.001284,RTIGER (r=8)
sim_0044,3,2.078564,RTIGER (r=8)
sim_0044,3,21.124994,RTIGER (r=8)
sim_0044,5,1.399788,RTIGER (r=8)
sim_0044,5,13.616122,RTIGER (r=8)
sim_0044,7,7.42287,RTIGER (r=8)
sim_0044,8,9.375531,RTIGER (r=8)
sim_0044,10,2.036069,RTIGER (r=8)
sim_0045,1,10.222448,RTIGER (r=8)
sim_0045,4,2.757149,RTIGER (r=8)
sim_0045,5,202.842041,RTIGER (r=8)
sim_0045,6,9.333383,RTIGER (r=8)
sim_0045,6,1.442432,RTIGER (r=8)
sim_0045,7,40.465243,RTIGER (r=8)
sim_0045,10,110.838478,RTIGER (r=8)
sim_0046,1,27.316417,RTIGER (r=8)
sim_0046,1,15.057963,RTIGER (r=8)
sim_0046,3,3.223895,RTIGER (r=8)
sim_0046,6,114.927884,RTIGER (r=8)
sim_0046,7,9.925437,RTIGER (r=8)
sim_0046,9,2.630362,RTIGER (r=8)
sim_0046,10,53.149871,RTIGER (r=8)
sim_0047,1,2.078423,RTIGER (r=8)
sim_0047,2,11.622108,RTIGER (r=8)
sim_0047,4,4.962868,RTIGER (r=8)
sim_0047,7,17.30589,RTIGER (r=8)
sim_0047,9,3.054614,RTIGER (r=8)
sim_0047,10,2.036068,RTIGER (r=8)
sim_0048,1,5.853518,RTIGER (r=8)
sim_0048,1,14.973129,RTIGER (r=8)
sim_0048,1,5.641434,RTIGER (r=8)
sim_0048,3,40.977397,RTIGER (r=8)
sim_0048,3,3.77535,RTIGER (r=8)
sim_0048,4,133.827776,RTIGER (r=8)
sim_0049,1,48.567232,RTIGER (r=8)
sim_0049,1,37.157114,RTIGER (r=8)
sim_0049,2,0.848329,RTIGER (r=8)
sim_0049,3,53.024581,RTIGER (r=8)
sim_0049,3,0.551456,RTIGER (r=8)
sim_0049,4,6.362652,RTIGER (r=8)
sim_0049,5,8.101804,RTIGER (r=8)
sim_0049,5,24.008489,RTIGER (r=8)
sim_0049,7,1.442157,RTIGER (r=8)
sim_0049,7,1.18766,RTIGER (r=8)
sim_0049,8,45.8595,RTIGER (r=8)
sim_0049,9,19.558012,RTIGER (r=8)
sim_0050,1,5.68385,RTIGER (r=8)
sim_0050,2,5.811054,RTIGER (r=8)
sim_0050,3,21.761288,RTIGER (r=8)
sim_0050,4,147.019674,RTIGER (r=8)
sim_0050,6,30.885013,RTIGER (r=8)
sim_0050,7,4.326473,RTIGER (r=8)
sim_0050,8,128.542355,RTIGER (r=8)
sim_0050,9,65.716618,RTIGER (r=8)
sim_0050,9,9.800219,RTIGER (r=8)
sim_0050,10,80.806468,RTIGER (r=8)
sim_0051,1,60.698437,RTIGER (r=8)
sim_0051,1,14.930712,RTIGER (r=8)
sim_0051,2,7.338046,RTIGER (r=8)
sim_0051,2,101.544982,RTIGER (r=8)
sim_0051,4,3.138908,RTIGER (r=8)
sim_0051,4,0.296923,RTIGER (r=8)
sim_0051,4,14.464428,RTIGER (r=8)
sim_0051,6,6.151548,RTIGER (r=8)
sim_0051,7,127.037111,RTIGER (r=8)
sim_0051,8,33.811305,RTIGER (r=8)
sim_0051,8,7.042254,RTIGER (r=8)
sim_0051,9,1.569732,RTIGER (r=8)
sim_0051,10,0.975616,RTIGER (r=8)
sim_0052,1,2.799509,RTIGER (r=8)
sim_0052,1,28.164754,RTIGER (r=8)
sim_0052,6,14.848564,RTIGER (r=8)
sim_0052,7,107.228653,RTIGER (r=8)
sim_0052,9,5.897101,RTIGER (r=8)
sim_0052,10,11.707394,RTIGER (r=8)
sim_0053,3,4.581324,RTIGER (r=8)
sim_0053,3,128.277069,RTIGER (r=8)
sim_0053,3,42.122728,RTIGER (r=8)
sim_0053,4,5.429463,RTIGER (r=8)
sim_0053,4,8.144195,RTIGER (r=8)
sim_0053,5,11.664902,RTIGER (r=8)
sim_0053,7,6.447293,RTIGER (r=8)
sim_0053,9,3.26674,RTIGER (r=8)
sim_0053,10,12.68301,RTIGER (r=8)
sim_0054,1,35.163524,RTIGER (r=8)
sim_0054,1,11.537368,RTIGER (r=8)
sim_0054,2,11.155527,RTIGER (r=8)
sim_0054,3,6.871985,RTIGER (r=8)
sim_0054,3,12.68348,RTIGER (r=8)
sim_0054,5,34.061514,RTIGER (r=8)
sim_0054,9,17.097351,RTIGER (r=8)
sim_0054,9,0.381827,RTIGER (r=8)
sim_0054,10,4.962917,RTIGER (r=8)
sim_0054,10,1.569469,RTIGER (r=8)
sim_0055,1,36.987447,RTIGER (r=8)
sim_0055,2,9.7982,RTIGER (r=8)
sim_0055,3,162.043122,RTIGER (r=8)
sim_0055,3,12.047185,RTIGER (r=8)
sim_0055,4,2.969237,RTIGER (r=8)
sim_0055,5,169.119869,RTIGER (r=8)
sim_0055,7,6.998705,RTIGER (r=8)
sim_0055,8,77.040566,RTIGER (r=8)
sim_0055,8,10.351265,RTIGER (r=8)
sim_0055,9,109.414562,RTIGER (r=8)
sim_0055,10,37.455176,RTIGER (r=8)
sim_0056,1,14.761046,RTIGER (r=8)
sim_0056,1,10.98595,RTIGER (r=8)
sim_0056,3,23.839852,RTIGER (r=8)
sim_0056,4,15.567288,RTIGER (r=8)
sim_0056,4,105.153425,RTIGER (r=8)
sim_0056,4,5.471881,RTIGER (r=8)
sim_0056,4,3.011655,RTIGER (r=8)
sim_0056,5,108.377544,RTIGER (r=8)
sim_0056,8,40.85356,RTIGER (r=8)
sim_0056,9,81.159386,RTIGER (r=8)
sim_0056,9,2.715212,RTIGER (r=8)
sim_0056,10,78.134128,RTIGER (r=8)
sim_0056,10,7.253494,RTIGER (r=8)
sim_0057,1,49.245901,RTIGER (r=8)
sim_0057,1,26.001497,RTIGER (r=8)
sim_0057,1,51.154657,RTIGER (r=8)
sim_0057,2,1.951157,RTIGER (r=8)
sim_0057,4,12.470797,RTIGER (r=8)
sim_0057,4,51.495061,RTIGER (r=8)
sim_0057,4,1.82396,RTIGER (r=8)
sim_0057,5,4.538707,RTIGER (r=8)
sim_0057,8,8.44222,RTIGER (r=8)
sim_0057,8,14.296625,RTIGER (r=8)
sim_0057,9,22.824752,RTIGER (r=8)
sim_0057,9,23.079303,RTIGER (r=8)
sim_0058,1,15.821466,RTIGER (r=8)
sim_0058,1,13.743042,RTIGER (r=8)
sim_0058,5,104.729611,RTIGER (r=8)
sim_0058,6,36.060798,RTIGER (r=8)
sim_0058,7,2.714649,RTIGER (r=8)
sim_0058,8,81.537427,RTIGER (r=8)
sim_0058,10,126.490755,RTIGER (r=8)
sim_0059,1,233.46205,RTIGER (r=8)
sim_0059,4,11.622444,RTIGER (r=8)
sim_0059,5,32.110294,RTIGER (r=8)
sim_0059,5,3.817604,RTIGER (r=8)
sim_0059,6,128.927958,RTIGER (r=8)
sim_0059,6,9.842476,RTIGER (r=8)
sim_0059,7,7.592536,RTIGER (r=8)
sim_0059,7,8.271198,RTIGER (r=8)
sim_0060,1,7.422939,RTIGER (r=8)
sim_0060,1,18.027138,RTIGER (r=8)
sim_0060,2,25.958868,RTIGER (r=8)
sim_0060,3,179.477605,RTIGER (r=8)
sim_0060,4,105.492766,RTIGER (r=8)
sim_0060,5,11.876991,RTIGER (r=8)
sim_0060,5,5.090139,RTIGER (r=8)
sim_0060,6,73.436754,RTIGER (r=8)
sim_0060,9,3.43644,RTIGER (r=8)
sim_0060,10,124.624358,RTIGER (r=8)
sim_0061,1,1.230087,RTIGER (r=8)
sim_0061,1,41.907795,RTIGER (r=8)
sim_0061,2,8.61054,RTIGER (r=8)
sim_0061,3,2.46034,RTIGER (r=8)
sim_0061,4,4.58111,RTIGER (r=8)
sim_0061,4,21.251257,RTIGER (r=8)
sim_0061,4,2.926819,RTIGER (r=8)
sim_0061,5,1.823967,RTIGER (r=8)
sim_0061,7,20.571952,RTIGER (r=8)
sim_0061,7,4.326473,RTIGER (r=8)
sim_0061,7,0.975577,RTIGER (r=8)
sim_0061,9,114.802561,RTIGER (r=8)
sim_0061,10,9.925834,RTIGER (r=8)
sim_0062,1,2.757092,RTIGER (r=8)
sim_0062,1,7.67744,RTIGER (r=8)
sim_0062,5,42.969257,RTIGER (r=8)
sim_0062,6,30.206221,RTIGER (r=8)
sim_0062,7,11.07068,RTIGER (r=8)
sim_0063,1,31.727764,RTIGER (r=8)
sim_0063,4,2.629896,RTIGER (r=8)
sim_0063,6,38.733539,RTIGER (r=8)
sim_0063,6,10.012174,RTIGER (r=8)
sim_0063,7,86.529451,RTIGER (r=8)
sim_0063,8,10.648228,RTIGER (r=8)
sim_0063,9,125.366433,RTIGER (r=8)
sim_0063,10,86.023894,RTIGER (r=8)
sim_0064,1,28.631337,RTIGER (r=8)
sim_0064,1,31.049095,RTIGER (r=8)
sim_0064,2,126.91002,RTIGER (r=8)
sim_0064,2,3.520565,RTIGER (r=8)
sim_0064,4,13.403986,RTIGER (r=8)
sim_0064,4,41.145148,RTIGER (r=8)
sim_0064,6,12.260671,RTIGER (r=8)
sim_0064,7,37.708178,RTIGER (r=8)
sim_0064,7,0.678662,RTIGER (r=8)
sim_0064,8,20.744954,RTIGER (r=8)
sim_0064,9,2.715212,RTIGER (r=8)
sim_0064,9,5.812251,RTIGER (r=8)
sim_0064,10,108.293392,RTIGER (r=8)
sim_0064,10,7.380749,RTIGER (r=8)
sim_0065,1,16.584968,RTIGER (r=8)
sim_0065,1,30.370427,RTIGER (r=8)
sim_0065,2,13.912595,RTIGER (r=8)
sim_0065,3,53.703296,RTIGER (r=8)
sim_0065,3,5.981173,RTIGER (r=8)
sim_0065,4,116.182022,RTIGER (r=8)
sim_0065,4,62.650911,RTIGER (r=8)
sim_0065,5,16.330863,RTIGER (r=8)
sim_0065,7,85.723539,RTIGER (r=8)
sim_0065,8,51.841174,RTIGER (r=8)
sim_0065,8,1.484812,RTIGER (r=8)
sim_0066,2,16.542416,RTIGER (r=8)
sim_0066,3,10.307978,RTIGER (r=8)
sim_0066,3,6.108432,RTIGER (r=8)
sim_0066,4,156.393981,RTIGER (r=8)
sim_0066,7,99.084704,RTIGER (r=8)
sim_0066,7,7.634952,RTIGER (r=8)
sim_0066,8,19.302565,RTIGER (r=8)
sim_0066,8,40.005096,RTIGER (r=8)
sim_0066,9,6.660755,RTIGER (r=8)
sim_0066,9,6.660754,RTIGER (r=8)
sim_0067,1,15.863882,RTIGER (r=8)
sim_0067,1,14.464128,RTIGER (r=8)
sim_0067,2,1.230077,RTIGER (r=8)
sim_0067,2,14.167095,RTIGER (r=8)
sim_0067,3,58.666397,RTIGER (r=8)
sim_0067,4,11.452773,RTIGER (r=8)
sim_0067,5,26.72323,RTIGER (r=8)
sim_0067,7,109.858469,RTIGER (r=8)
sim_0067,7,28.715901,RTIGER (r=8)
sim_0067,8,1.781775,RTIGER (r=8)
sim_0068,1,2.672258,RTIGER (r=8)
sim_0068,1,0.509002,RTIGER (r=8)
sim_0068,2,2.290488,RTIGER (r=8)
sim_0068,3,12.598641,RTIGER (r=8)
sim_0068,3,2.545179,RTIGER (r=8)
sim_0068,4,148.589127,RTIGER (r=8)
sim_0068,4,5.768805,RTIGER (r=8)
sim_0068,4,1.060441,RTIGER (r=8)
sim_0068,5,2.92683,RTIGER (r=8)
sim_0068,6,0.848489,RTIGER (r=8)
sim_0068,7,93.570573,RTIGER (r=8)
sim_0068,8,3.436281,RTIGER (r=8)
sim_0068,8,8.866453,RTIGER (r=8)
sim_0068,9,13.066958,RTIGER (r=8)
sim_0068,9,67.837877,RTIGER (r=8)
sim_0068,9,2.672787,RTIGER (r=8)
sim_0068,10,1.272543,RTIGER (r=8)
sim_0069,1,3.308511,RTIGER (r=8)
sim_0069,1,21.081148,RTIGER (r=8)
sim_0069,1,36.011861,RTIGER (r=8)
sim_0069,2,4.411311,RTIGER (r=8)
sim_0069,3,4.496485,RTIGER (r=8)
sim_0069,4,40.466465,RTIGER (r=8)
sim_0069,5,1.018028,RTIGER (r=8)
sim_0069,5,14.082718,RTIGER (r=8)
sim_0069,7,19.681208,RTIGER (r=8)
sim_0069,8,13.066352,RTIGER (r=8)
sim_0069,9,2.248535,RTIGER (r=8)
sim_0070,1,52.851329,RTIGER (r=8)
sim_0070,3,7.338603,RTIGER (r=8)
sim_0070,5,0.551432,RTIGER (r=8)
sim_0071,2,60.740358,RTIGER (r=8)
sim_0071,3,18.155616,RTIGER (r=8)
sim_0071,4,201.992985,RTIGER (r=8)
sim_0071,5,3.181337,RTIGER (r=8)
sim_0071,6,2.800014,RTIGER (r=8)
sim_0071,7,24.389429,RTIGER (r=8)
sim_0071,8,70.76193,RTIGER (r=8)
sim_0072,1,13.191624,RTIGER (r=8)
sim_0072,3,46.534373,RTIGER (r=8)
sim_0072,3,3.435993,RTIGER (r=8)
sim_0072,3,6.27811,RTIGER (r=8)
sim_0072,4,10.307496,RTIGER (r=8)
sim_0072,4,69.013563,RTIGER (r=8)
sim_0072,6,101.012658,RTIGER (r=8)
sim_0072,8,6.405906,RTIGER (r=8)
sim_0072,9,49.340494,RTIGER (r=8)
sim_0072,10,1.78156,RTIGER (r=8)
sim_0072,10,6.193041,RTIGER (r=8)
sim_0073,1,2.672258,RTIGER (r=8)
sim_0073,1,13.827876,RTIGER (r=8)
sim_0073,3,7.508281,RTIGER (r=8)
sim_0073,4,33.000954,RTIGER (r=8)
sim_0073,4,46.829117,RTIGER (r=8)
sim_0073,4,3.011655,RTIGER (r=8)
sim_0073,5,10.180278,RTIGER (r=8)
sim_0073,5,3.647933,RTIGER (r=8)
sim_0073,8,76.404218,RTIGER (r=8)
sim_0073,9,105.087193,RTIGER (r=8)
sim_0073,9,4.666771,RTIGER (r=8)
sim_0073,10,1.951232,RTIGER (r=8)
sim_0074,1,3.987179,RTIGER (r=8)
sim_0074,1,2.672258,RTIGER (r=8)
sim_0074,1,4.453763,RTIGER (r=8)
sim_0074,2,3.732648,RTIGER (r=8)
sim_0074,3,4.496484,RTIGER (r=8)
sim_0074,4,2.078466,RTIGER (r=8)
sim_0074,5,1.314953,RTIGER (r=8)
sim_0074,8,61.768208,RTIGER (r=8)
sim_0074,9,2.460661,RTIGER (r=8)
sim_0075,1,26.34083,RTIGER (r=8)
sim_0075,1,28.037503,RTIGER (r=8)
sim_0075,3,1.696787,RTIGER (r=8)
sim_0075,3,34.529607,RTIGER (r=8)
sim_0075,3,4.326806,RTIGER (r=8)
sim_0075,5,36.47933,RTIGER (r=8)
sim_0075,5,27.020155,RTIGER (r=8)
sim_0075,7,85.172126,RTIGER (r=8)
sim_0075,7,3.690226,RTIGER (r=8)
sim_0075,8,146.826762,RTIGER (r=8)
sim_0075,9,4.412219,RTIGER (r=8)
sim_0075,10,136.840769,RTIGER (r=8)
sim_0075,10,1.399797,RTIGER (r=8)
sim_0076,1,34.103105,RTIGER (r=8)
sim_0076,2,29.182518,RTIGER (r=8)
sim_0076,2,3.690232,RTIGER (r=8)
sim_0076,8,2.121161,RTIGER (r=8)
sim_0076,10,56.755409,RTIGER (r=8)
sim_0077,1,120.209202,RTIGER (r=8)
sim_0077,3,33.850893,RTIGER (r=8)
sim_0077,4,5.047703,RTIGER (r=8)
sim_0077,4,6.914081,RTIGER (r=8)
sim_0077,6,89.218656,RTIGER (r=8)
sim_0077,9,6.957731,RTIGER (r=8)
sim_0077,9,51.122353,RTIGER (r=8)
sim_0077,9,7.551684,RTIGER (r=8)
sim_0078,2,7.507712,RTIGER (r=8)
sim_0078,3,1.696786,RTIGER (r=8)
sim_0078,4,0.848353,RTIGER (r=8)
sim_0078,5,8.483565,RTIGER (r=8)
sim_0078,9,8.315337,RTIGER (r=8)
sim_0078,10,4.87808,RTIGER (r=8)
sim_0079,1,121.184789,RTIGER (r=8)
sim_0079,1,16.712218,RTIGER (r=8)
sim_0079,1,8.059192,RTIGER (r=8)
sim_0079,2,3.732648,RTIGER (r=8)
sim_0079,3,19.300948000000002,RTIGER (r=8)
sim_0079,3,3.860189,RTIGER (r=8)
sim_0079,3,0.466617,RTIGER (r=8)
sim_0079,4,14.591681,RTIGER (r=8)
sim_0079,6,2.163648,RTIGER (r=8)
sim_0079,8,5.599865,RTIGER (r=8)
sim_0079,10,10.307597,RTIGER (r=8)
sim_0080,1,17.518137,RTIGER (r=8)
sim_0080,1,17.34847,RTIGER (r=8)
sim_0080,2,32.533418,RTIGER (r=8)
sim_0080,3,29.311989,RTIGER (r=8)
sim_0080,4,3.350996,RTIGER (r=8)
sim_0080,4,69.225652,RTIGER (r=8)
sim_0080,5,4.835632,RTIGER (r=8)
sim_0080,6,19.260708,RTIGER (r=8)
sim_0080,8,45.095883,RTIGER (r=8)
sim_0080,10,11.36805,RTIGER (r=8)
sim_0080,10,12.386084,RTIGER (r=8)
sim_0081,1,39.786955,RTIGER (r=8)
sim_0081,2,146.803336,RTIGER (r=8)
sim_0081,3,14.210588,RTIGER (r=8)
sim_0081,4,10.731673,RTIGER (r=8)
sim_0081,4,120.084448,RTIGER (r=8)
sim_0081,5,40.042427000000004,RTIGER (r=8)
sim_0081,8,98.04006,RTIGER (r=8)
sim_0081,9,4.878897,RTIGER (r=8)
sim_0082,2,41.059125,RTIGER (r=8)
sim_0082,3,20.446279,RTIGER (r=8)
sim_0082,6,6.109123,RTIGER (r=8)
sim_0082,8,0.339386,RTIGER (r=8)
sim_0082,9,72.462223,RTIGER (r=8)
sim_0083,1,9.883114,RTIGER (r=8)
sim_0083,2,155.286626,RTIGER (r=8)
sim_0083,6,24.139522,RTIGER (r=8)
sim_0083,6,7.127311,RTIGER (r=8)
sim_0083,8,82.131353,RTIGER (r=8)
sim_0083,9,11.2851,RTIGER (r=8)
sim_0084,1,13.743042,RTIGER (r=8)
sim_0084,2,6.150385,RTIGER (r=8)
sim_0084,2,3.096401,RTIGER (r=8)
sim_0084,3,82.591089,RTIGER (r=8)
sim_0084,4,2.163301,RTIGER (r=8)
sim_0084,4,40.466466,RTIGER (r=8)
sim_0084,6,10.35157,RTIGER (r=8)
sim_0084,9,27.703649,RTIGER (r=8)
sim_0084,10,3.520702,RTIGER (r=8)
sim_0085,1,25.450078,RTIGER (r=8)
sim_0085,1,8.016775,RTIGER (r=8)
sim_0085,3,60.108666,RTIGER (r=8)
sim_0085,4,5.599134,RTIGER (r=8)
sim_0085,4,133.064258,RTIGER (r=8)
sim_0085,5,39.448578,RTIGER (r=8)
sim_0085,6,12.133398,RTIGER (r=8)
sim_0085,7,6.447292,RTIGER (r=8)
sim_0085,9,20.703492,RTIGER (r=8)
sim_0085,10,0.636271,RTIGER (r=8)
sim_0086,1,7.719857,RTIGER (r=8)
